Fecha,          Estados Unidos Mexicanos,          Aguascalientes,          Baja California,          Baja California Sur,          Campeche,          Coahuila de Zaragoza,          Colima,          Chiapas,          Chihuahua,          Ciudad de México,          Durango,          Guanajuato,          Guerrero,          Hidalgo,          Jalisco,          México,          Michoacán de Ocampo,          Morelos,          Nayarit,          Nuevo León,          Oaxaca,          Puebla,          Querétaro,          Quintana Roo,          San Luis Potosí,          Sinaloa,          Sonora,          Tabasco,          Tamaulipas,          Tlaxcala,          Veracruz de Ignacio de la Llave,          Yucatán,          Zacatecas
2014-10-31,95.4270653969189,88.301139908648,91.3427086392719,81.9062287505027,126.391117181882,94.1906139877958,88.903791222694,107.964802748452,94.1479294567327,97.3655661119491,103.555828484639,91.1090143357673,106.715080477785,97.8791694706444,93.7082341050208,89.5964564653783,91.1547374463001,97.853303444836,97.200794362319,90.851814498573,106.411007215375,90.7633890947127,92.7951765989171,81.1636179749702,85.637221703825,95.0571695376556,93.5377805151611,123.733642061328,92.7779343142882,91.0316920641094,105.439367588654,89.2636994285101,97.0934239493787
2014-11-30,95.4270653969189,88.301139908648,91.3427086392719,81.9062287505027,126.391117181882,94.1906139877958,88.903791222694,107.964802748452,94.1479294567327,97.3655661119491,103.555828484639,91.1090143357673,106.715080477785,97.8791694706444,93.7082341050208,89.5964564653783,91.1547374463001,97.853303444836,97.200794362319,90.851814498573,106.411007215375,90.7633890947127,92.7951765989171,81.1636179749702,85.637221703825,95.0571695376556,93.5377805151611,123.733642061328,92.7779343142882,91.0316920641094,105.439367588654,89.2636994285101,97.0934239493787
2014-12-31,95.4270653969189,88.301139908648,91.3427086392719,81.9062287505027,126.391117181882,94.1906139877958,88.903791222694,107.964802748452,94.1479294567327,97.3655661119491,103.555828484639,91.1090143357673,106.715080477785,97.8791694706444,93.7082341050208,89.5964564653783,91.1547374463001,97.853303444836,97.200794362319,90.851814498573,106.411007215375,90.7633890947127,92.7951765989171,81.1636179749702,85.637221703825,95.0571695376556,93.5377805151611,123.733642061328,92.7779343142882,91.0316920641094,105.439367588654,89.2636994285101,97.0934239493787
2015-01-31,91.5848148050833,85.4532148281497,85.3820881358901,81.5906395568078,125.778993635478,90.0661725821878,88.2148188496279,102.346799336726,86.3903091894961,91.6483651418727,92.1599451471044,87.5164430860609,96.1096023905589,92.5093405754178,90.6801991746902,85.4640925545421,86.0144323243017,95.4565821486964,94.408839956121,88.4941162950942,102.567200483302,88.7963540356002,90.0548086040368,83.8490778728979,82.2806998340838,90.5190871450761,91.6842294697425,113.678656005402,97.5393876618445,88.5971008160198,105.405428074456,84.4622063749688,84.0959747213052
2015-02-28,91.5848148050833,85.4532148281497,85.3820881358901,81.5906395568078,125.778993635478,90.0661725821878,88.2148188496279,102.346799336726,86.3903091894961,91.6483651418727,92.1599451471044,87.5164430860609,96.1096023905589,92.5093405754178,90.6801991746902,85.4640925545421,86.0144323243017,95.4565821486964,94.408839956121,88.4941162950942,102.567200483302,88.7963540356002,90.0548086040368,83.8490778728979,82.2806998340838,90.5190871450761,91.6842294697425,113.678656005402,97.5393876618445,88.5971008160198,105.405428074456,84.4622063749688,84.0959747213052
2015-03-31,91.5848148050833,85.4532148281497,85.3820881358901,81.5906395568078,125.778993635478,90.0661725821878,88.2148188496279,102.346799336726,86.3903091894961,91.6483651418727,92.1599451471044,87.5164430860609,96.1096023905589,92.5093405754178,90.6801991746902,85.4640925545421,86.0144323243017,95.4565821486964,94.408839956121,88.4941162950942,102.567200483302,88.7963540356002,90.0548086040368,83.8490778728979,82.2806998340838,90.5190871450761,91.6842294697425,113.678656005402,97.5393876618445,88.5971008160198,105.405428074456,84.4622063749688,84.0959747213052
2015-04-30,94.3228067231776,89.6926563810406,90.4480449850824,85.2766102254581,120.942370699318,93.5945286044831,89.2668357831743,103.878647556253,91.4686757555539,94.205624739494,96.8115851230012,93.6764383557346,101.379200149145,99.9982295305943,91.6664425011066,88.4905096702165,91.3733300702238,96.6006099218602,94.8442431183112,89.939936915429,102.803211968545,90.5109895274929,93.3622211324594,85.1071526228273,84.5500916280181,89.0866307702624,99.2622724369304,116.802898361405,95.546645637358,95.0820337993404,106.355616059256,89.1005085617524,94.5298413892882
2015-05-31,94.3228067231776,89.6926563810406,90.4480449850824,85.2766102254581,120.942370699318,93.5945286044831,89.2668357831743,103.878647556253,91.4686757555539,94.205624739494,96.8115851230012,93.6764383557346,101.379200149145,99.9982295305943,91.6664425011066,88.4905096702165,91.3733300702238,96.6006099218602,94.8442431183112,89.939936915429,102.803211968545,90.5109895274929,93.3622211324594,85.1071526228273,84.5500916280181,89.0866307702624,99.2622724369304,116.802898361405,95.546645637358,95.0820337993404,106.355616059256,89.1005085617524,94.5298413892882
2015-06-30,94.3228067231776,89.6926563810406,90.4480449850824,85.2766102254581,120.942370699318,93.5945286044831,89.2668357831743,103.878647556253,91.4686757555539,94.205624739494,96.8115851230012,93.6764383557346,101.379200149145,99.9982295305943,91.6664425011066,88.4905096702165,91.3733300702238,96.6006099218602,94.8442431183112,89.939936915429,102.803211968545,90.5109895274929,93.3622211324594,85.1071526228273,84.5500916280181,89.0866307702624,99.2622724369304,116.802898361405,95.546645637358,95.0820337993404,106.355616059256,89.1005085617524,94.5298413892882
2015-07-31,95.3364635787101,90.0687774382154,92.2953776742523,83.3402684421455,124.86795513959,94.9606380840292,92.8065248048298,100.817041034195,97.1005085678121,94.9980175245129,99.6349508563151,91.447924800272,98.1400093389556,96.6453479344567,93.203960173327,90.6354912642558,91.6331391186825,95.627506770003,93.6518440452066,92.2146437703789,107.183658270956,89.5910941805025,95.8885365365288,83.1473227104995,88.4233460679522,89.564201482083,96.0557117768306,118.301675311823,99.5058458225378,93.2520169069458,105.255119197777,90.0858740186119,97.8208985228841
2015-08-31,95.3364635787101,90.0687774382154,92.2953776742523,83.3402684421455,124.86795513959,94.9606380840292,92.8065248048298,100.817041034195,97.1005085678121,94.9980175245129,99.6349508563151,91.447924800272,98.1400093389556,96.6453479344567,93.203960173327,90.6354912642558,91.6331391186825,95.627506770003,93.6518440452066,92.2146437703789,107.183658270956,89.5910941805025,95.8885365365288,83.1473227104995,88.4233460679522,89.564201482083,96.0557117768306,118.301675311823,99.5058458225378,93.2520169069458,105.255119197777,90.0858740186119,97.8208985228841
2015-09-30,95.3364635787101,90.0687774382154,92.2953776742523,83.3402684421455,124.86795513959,94.9606380840292,92.8065248048298,100.817041034195,97.1005085678121,94.9980175245129,99.6349508563151,91.447924800272,98.1400093389556,96.6453479344567,93.203960173327,90.6354912642558,91.6331391186825,95.627506770003,93.6518440452066,92.2146437703789,107.183658270956,89.5910941805025,95.8885365365288,83.1473227104995,88.4233460679522,89.564201482083,96.0557117768306,118.301675311823,99.5058458225378,93.2520169069458,105.255119197777,90.0858740186119,97.8208985228841
2015-10-31,97.3119922166287,92.387341651984,93.6664296453458,87.8281034695848,123.66722135795,93.8486249810505,96.086230248877,105.067597367798,101.009029003186,98.7994375205384,100.192267855586,92.524014757968,99.337650517342,107.652250286248,94.6651200153103,92.5922928563849,92.2453845001918,100.120091760686,95.9234021884017,92.6242899280978,107.295838757644,91.6359540622985,96.3572609651993,85.3511063929371,89.4524251147174,98.3871101495789,99.8025088092394,121.447930081513,97.9702661813241,94.1040144556306,103.896950025383,90.885750222405,101.34815915653
2015-11-30,97.3119922166287,92.387341651984,93.6664296453458,87.8281034695848,123.66722135795,93.8486249810505,96.086230248877,105.067597367798,101.009029003186,98.7994375205384,100.192267855586,92.524014757968,99.337650517342,107.652250286248,94.6651200153103,92.5922928563849,92.2453845001918,100.120091760686,95.9234021884017,92.6242899280978,107.295838757644,91.6359540622985,96.3572609651993,85.3511063929371,89.4524251147174,98.3871101495789,99.8025088092394,121.447930081513,97.9702661813241,94.1040144556306,103.896950025383,90.885750222405,101.34815915653
2015-12-31,97.3119922166287,92.387341651984,93.6664296453458,87.8281034695848,123.66722135795,93.8486249810505,96.086230248877,105.067597367798,101.009029003186,98.7994375205384,100.192267855586,92.524014757968,99.337650517342,107.652250286248,94.6651200153103,92.5922928563849,92.2453845001918,100.120091760686,95.9234021884017,92.6242899280978,107.295838757644,91.6359540622985,96.3572609651993,85.3511063929371,89.4524251147174,98.3871101495789,99.8025088092394,121.447930081513,97.9702661813241,94.1040144556306,103.896950025383,90.885750222405,101.34815915653
